ensembl_gene_id	ensembl_transcript_id	rgd_symbol	entrezgene_id
ENSRNOG00000004730	ENSRNOT00000077091	Meis2	311311
ENSRNOG00000004730	ENSRNOT00000051638	Meis2	311311
ENSRNOG00000011922	ENSRNOT00000077792	Stt3b	363160
ENSRNOG00000011922	ENSRNOT00000017243	Stt3b	363160
ENSRNOG00000000782	ENSRNOT00000001016	Trim10	294210
ENSRNOG00000011789	ENSRNOT00000016248	Cdon	50938
ENSRNOG00000051874	ENSRNOT00000077463		
ENSRNOG00000019310	ENSRNOT00000026114	Eid2	685691
ENSRNOG00000005810	ENSRNOT00000007655	Nlrc4	298784
ENSRNOG00000047720	ENSRNOT00000073468	LOC100910235	
ENSRNOG00000001992	ENSRNOT00000002727	Atp6v1a	685232
ENSRNOG00000046333	ENSRNOT00000054679		
ENSRNOG00000046333	ENSRNOT00000091038		
ENSRNOG00000046333	ENSRNOT00000079869		
ENSRNOG00000046333	ENSRNOT00000086726		
ENSRNOG00000046333	ENSRNOT00000018693		
ENSRNOG00000046333	ENSRNOT00000079579		
ENSRNOG00000046333	ENSRNOT00000078416		
ENSRNOG00000032378	ENSRNOT00000064601	Atp1a4	29132
ENSRNOG00000047088	ENSRNOT00000071425	Rab10	50993
ENSRNOG00000047247	ENSRNOT00000073991	Ptprs	
ENSRNOG00000047247	ENSRNOT00000074469	Ptprs	
ENSRNOG00000047247	ENSRNOT00000079999	Ptprs	
ENSRNOG00000016294	ENSRNOT00000021915	Cd4	24932
ENSRNOG00000061703	ENSRNOT00000080501		
ENSRNOG00000009355	ENSRNOT00000012611	Ogfr	83525
ENSRNOG00000009355	ENSRNOT00000086541	Ogfr	83525
ENSRNOG00000047761	ENSRNOT00000076571		682914
ENSRNOG00000047761	ENSRNOT00000072818		682914
ENSRNOG00000047761	ENSRNOT00000082331		682914
ENSRNOG00000036743	ENSRNOT00000030732	LOC691519	
ENSRNOG00000058793	ENSRNOT00000090457		100912478
ENSRNOG00000058793	ENSRNOT00000090457		103689964
ENSRNOG00000025269	ENSRNOT00000068360	Slc25a44	365841
ENSRNOG00000000993	ENSRNOT00000001313	Pcp2	304195
ENSRNOG00000011483	ENSRNOT00000015351	S100a9	94195
ENSRNOG00000034026	ENSRNOT00000043641	Lclat1	362702
ENSRNOG00000004013	ENSRNOT00000005539	Grip1	84016
ENSRNOG00000004013	ENSRNOT00000064448	Grip1	84016
ENSRNOG00000004013	ENSRNOT00000005545	Grip1	84016
ENSRNOG00000004013	ENSRNOT00000088861	Grip1	84016
ENSRNOG00000046438	ENSRNOT00000075402	RGD1560695	
ENSRNOG00000059050	ENSRNOT00000088535		
ENSRNOG00000055345	ENSRNOT00000086162		
ENSRNOG00000006829	ENSRNOT00000008925		
ENSRNOG00000052564	ENSRNOT00000079830	Gpx3	64317
ENSRNOG00000045695	ENSRNOT00000067009	LOC100910646	317241
ENSRNOG00000045695	ENSRNOT00000067009	LOC100910646	100910646
ENSRNOG00000045695	ENSRNOT00000067009	Rlim	317241
ENSRNOG00000045695	ENSRNOT00000067009	Rlim	100910646
ENSRNOG00000043261	ENSRNOT00000064170	Spata31d1b	
ENSRNOG00000025724	ENSRNOT00000031928	LOC100909856	362591
ENSRNOG00000025724	ENSRNOT00000031928	LOC100909856	100909856
ENSRNOG00000025724	ENSRNOT00000031928	Mtf1	362591
ENSRNOG00000025724	ENSRNOT00000031928	Mtf1	100909856
ENSRNOG00000056297	ENSRNOT00000092068		
ENSRNOG00000024245	ENSRNOT00000020281	Zkscan2	368120
ENSRNOG00000055899	ENSRNOT00000078750		
ENSRNOG00000054957	ENSRNOT00000079216	Sfrp4	89803
ENSRNOG00000054957	ENSRNOT00000079368	Sfrp4	89803
ENSRNOG00000017693	ENSRNOT00000089314	Slc2a5	65197
ENSRNOG00000017693	ENSRNOT00000024054	Slc2a5	65197
ENSRNOG00000055524	ENSRNOT00000082341		
ENSRNOG00000054151	ENSRNOT00000083707		305583
ENSRNOG00000054151	ENSRNOT00000083763		305583
ENSRNOG00000017955	ENSRNOT00000024237	Nudt8	361692
ENSRNOG00000031653	ENSRNOT00000042208	Ccdc58	288065
ENSRNOG00000029127	ENSRNOT00000045106	Parp16	
ENSRNOG00000029127	ENSRNOT00000079548	Parp16	
ENSRNOG00000005811	ENSRNOT00000007637		
ENSRNOG00000001152	ENSRNOT00000001527	Glp1r	25051
ENSRNOG00000001152	ENSRNOT00000079509	Glp1r	25051
ENSRNOG00000045617	ENSRNOT00000066410	Pglyrp3	
ENSRNOG00000045617	ENSRNOT00000066410	Pglyrp3b	
ENSRNOG00000026374	ENSRNOT00000030972		
ENSRNOG00000009512	ENSRNOT00000013324	Esd	290401
ENSRNOG00000009512	ENSRNOT00000078013	Esd	290401
ENSRNOG00000054891	ENSRNOT00000084509	Cnot6	
ENSRNOG00000054891	ENSRNOT00000078960	Cnot6	
ENSRNOG00000056413	ENSRNOT00000079938		306725
ENSRNOG00000014872	ENSRNOT00000064809	Sec24d	310843
ENSRNOG00000014426	ENSRNOT00000074226	Lox	24914
ENSRNOG00000014426	ENSRNOT00000019844	Lox	24914
ENSRNOG00000014426	ENSRNOT00000083881	Lox	24914
ENSRNOG00000012828	ENSRNOT00000017334	Emg1	312706
ENSRNOG00000003748	ENSRNOT00000004977	RGD1565785	501570
ENSRNOG00000023403	ENSRNOT00000060355	Gtpbp3	290633
ENSRNOG00000015455	ENSRNOT00000020749	Spr	29270
ENSRNOG00000020799	ENSRNOT00000028222	LOC100911822	292778
ENSRNOG00000020799	ENSRNOT00000028222	LOC100911822	103690054
ENSRNOG00000020799	ENSRNOT00000028222	Polr2i	292778
ENSRNOG00000020799	ENSRNOT00000028222	Polr2i	103690054
ENSRNOG00000026114	ENSRNOT00000036185	Ap5b1	361709
ENSRNOG00000012346	ENSRNOT00000061332	Epb41l2	309557
ENSRNOG00000012346	ENSRNOT00000017322	Epb41l2	309557
ENSRNOG00000012346	ENSRNOT00000017412	Epb41l2	309557
ENSRNOG00000012346	ENSRNOT00000079688	Epb41l2	309557
ENSRNOG00000012346	ENSRNOT00000017417	Epb41l2	309557
ENSRNOG00000016733	ENSRNOT00000092112	Rab13	81756
ENSRNOG00000016733	ENSRNOT00000022627	Rab13	81756
ENSRNOG00000019319	ENSRNOT00000091822	Fchsd2	308864
ENSRNOG00000019319	ENSRNOT00000042524	Fchsd2	308864
ENSRNOG00000043043	ENSRNOT00000068257		
ENSRNOG00000007851	ENSRNOT00000010753	Psma3	29670
ENSRNOG00000007851	ENSRNOT00000075868	Psma3	29670
ENSRNOG00000007851	ENSRNOT00000010753	Psma3	408248
ENSRNOG00000007851	ENSRNOT00000075868	Psma3	408248
ENSRNOG00000001830	ENSRNOT00000077619	Arntl2	362464
ENSRNOG00000001830	ENSRNOT00000084207	Arntl2	362464
ENSRNOG00000001830	ENSRNOT00000055473	Arntl2	362464
ENSRNOG00000027434	ENSRNOT00000031904	Fitm2	311617
ENSRNOG00000037231	ENSRNOT00000056258	Pla2g4d	691905
ENSRNOG00000031263	ENSRNOT00000045996	Haao	56823
ENSRNOG00000058877	ENSRNOT00000083966		
ENSRNOG00000014081	ENSRNOT00000018967	Nmur2	64042
ENSRNOG00000027125	ENSRNOT00000036978	Mboat1	498741
ENSRNOG00000052006	ENSRNOT00000071718		
ENSRNOG00000060063	ENSRNOT00000083611		363518
ENSRNOG00000032668	ENSRNOT00000047883		102550291
ENSRNOG00000000780	ENSRNOT00000001013	Ppp1r11	294207
ENSRNOG00000000780	ENSRNOT00000078362	Ppp1r11	294207
ENSRNOG00000000780	ENSRNOT00000088757	Ppp1r11	294207
ENSRNOG00000009974	ENSRNOT00000013384	Coq3	
ENSRNOG00000024482	ENSRNOT00000084865	Tnrc18	304302
ENSRNOG00000024482	ENSRNOT00000038203	Tnrc18	304302
ENSRNOG00000049295	ENSRNOT00000032991		
ENSRNOG00000004377	ENSRNOT00000005863	Lpin1	313977
ENSRNOG00000004377	ENSRNOT00000084155	Lpin1	313977
ENSRNOG00000007432	ENSRNOT00000009746	Polr3b	362858
ENSRNOG00000009581	ENSRNOT00000012691	Lce1m	688413
ENSRNOG00000028266	ENSRNOT00000031745	Lrrc55	311171
ENSRNOG00000021485	ENSRNOT00000029171	Olr288	293590
ENSRNOG00000049740	ENSRNOT00000083841	LOC102553099	
ENSRNOG00000049740	ENSRNOT00000073436	LOC102553099	
ENSRNOG00000059474	ENSRNOT00000090987	Mob1a	297387
ENSRNOG00000055911	ENSRNOT00000064713		
ENSRNOG00000054919	ENSRNOT00000091314		
ENSRNOG00000020336	ENSRNOT00000027640	Ezh1	303547
ENSRNOG00000007546	ENSRNOT00000010079	Asns	25612
ENSRNOG00000007546	ENSRNOT00000083481	Asns	25612
ENSRNOG00000017716	ENSRNOT00000024005	Ucp3	25708
ENSRNOG00000051404	ENSRNOT00000057117		
ENSRNOG00000057744	ENSRNOT00000083920		
ENSRNOG00000017178	ENSRNOT00000023117	Hydin	
ENSRNOG00000017178	ENSRNOT00000059147	Hydin	
ENSRNOG00000017178	ENSRNOT00000035590	Hydin	
ENSRNOG00000017178	ENSRNOT00000080694	Hydin	
ENSRNOG00000036293	ENSRNOT00000054415		
ENSRNOG00000018547	ENSRNOT00000067172	Mrpl46	293054
ENSRNOG00000047439	ENSRNOT00000072684	Pot1b	690237
ENSRNOG00000020952	ENSRNOT00000028440	Cgn	310655
ENSRNOG00000055985	ENSRNOT00000085013		
ENSRNOG00000053918	ENSRNOT00000087414		
ENSRNOG00000029107	ENSRNOT00000040676	RGD1561694	
ENSRNOG00000003495	ENSRNOT00000081813	Prpf8	287530
ENSRNOG00000003495	ENSRNOT00000005016	Prpf8	287530
ENSRNOG00000008194	ENSRNOT00000076833	Znfx1	296384
ENSRNOG00000008194	ENSRNOT00000055127	Znfx1	296384
ENSRNOG00000060000	ENSRNOT00000086028		
ENSRNOG00000047480	ENSRNOT00000073848		
ENSRNOG00000038868	ENSRNOT00000066616	Iqcb1	303915
ENSRNOG00000003110	ENSRNOT00000004145	Mageb5	302442
ENSRNOG00000013620	ENSRNOT00000018431	Cdk13	306998
ENSRNOG00000047395	ENSRNOT00000072600		
ENSRNOG00000015421	ENSRNOT00000020815	Slc27a3	295219
ENSRNOG00000012575	ENSRNOT00000058665	Fat2	65048
ENSRNOG00000030665	ENSRNOT00000044737	LOC498414	
ENSRNOG00000060577	ENSRNOT00000084254		
ENSRNOG00000009005	ENSRNOT00000091275	Slco2a1	24546
ENSRNOG00000009005	ENSRNOT00000012162	Slco2a1	24546
ENSRNOG00000006428	ENSRNOT00000008415	Olr1121	315452
ENSRNOG00000030027	ENSRNOT00000044073	Fbxw17	361219
ENSRNOG00000008911	ENSRNOT00000012080	Draxin	691317
ENSRNOG00000051287	ENSRNOT00000075855		
ENSRNOG00000037863	ENSRNOT00000057516	Noto	502857
ENSRNOG00000056002	ENSRNOT00000086711		
ENSRNOG00000029315	ENSRNOT00000050814		
ENSRNOG00000023614	ENSRNOT00000038494	Hsh2d	100360518
ENSRNOG00000002832	ENSRNOT00000040637	Slc16a2	259248
ENSRNOG00000030677	ENSRNOT00000046763		
ENSRNOG00000021068	ENSRNOT00000028609	Pip5k1a	365865
ENSRNOG00000054847	ENSRNOT00000072823		
ENSRNOG00000043451	ENSRNOT00000067875	Spp1	25353
ENSRNOG00000043451	ENSRNOT00000075989	Spp1	25353
ENSRNOG00000036531	ENSRNOT00000054638	Mir711	
ENSRNOG00000037522	ENSRNOT00000056827		
ENSRNOG00000023227	ENSRNOT00000068494		
ENSRNOG00000011262	ENSRNOT00000015059	Gltscr1	292622
ENSRNOG00000041503	ENSRNOT00000063256		
ENSRNOG00000041330	ENSRNOT00000063083		
ENSRNOG00000004510	ENSRNOT00000006179	Slc35b1	
ENSRNOG00000032092	ENSRNOT00000050657	Olr285	293421
ENSRNOG00000058692	ENSRNOT00000087300		29440
ENSRNOG00000000781	ENSRNOT00000001014	Rnf39	171387
ENSRNOG00000000781	ENSRNOT00000084548	Rnf39	171387
ENSRNOG00000000781	ENSRNOT00000080122	Rnf39	171387
ENSRNOG00000014303	ENSRNOT00000019181	Lrp11	292462
ENSRNOG00000054200	ENSRNOT00000078025		
ENSRNOG00000043404	ENSRNOT00000038251	Uroc1	685999
ENSRNOG00000018683	ENSRNOT00000054897	Dock1	309081
ENSRNOG00000018683	ENSRNOT00000054897	LOC100909609	309081
ENSRNOG00000005641	ENSRNOT00000061128	Fbxl4	313101
ENSRNOG00000005641	ENSRNOT00000077650	Fbxl4	313101
ENSRNOG00000034283	ENSRNOT00000045458	Olr1119	405346
ENSRNOG00000010298	ENSRNOT00000014044	Xbp1	289754
ENSRNOG00000025864	ENSRNOT00000035819	Lemd2	361807
ENSRNOG00000042536	ENSRNOT00000015138	Pde4d	24627
ENSRNOG00000042536	ENSRNOT00000066384	Pde4d	24627
ENSRNOG00000042536	ENSRNOT00000067546	Pde4d	24627
ENSRNOG00000058712	ENSRNOT00000082971		
ENSRNOG00000047718	ENSRNOT00000072211		
ENSRNOG00000023760	ENSRNOT00000032782	Plekhm3	316455
ENSRNOG00000013674	ENSRNOT00000037901	Megf10	291445
ENSRNOG00000000691	ENSRNOT00000065060	Foxn4	288736
ENSRNOG00000043344	ENSRNOT00000066654	Cyp4f40	503122
ENSRNOG00000015153	ENSRNOT00000020575	Ints3	361988
ENSRNOG00000036798	ENSRNOT00000084217	Dusp3	498003
ENSRNOG00000036798	ENSRNOT00000055194	Dusp3	498003
ENSRNOG00000019413	ENSRNOT00000026286	Atg16l2	308865
ENSRNOG00000010719	ENSRNOT00000014629	Exosc10	313707
ENSRNOG00000059726	ENSRNOT00000087701		
ENSRNOG00000049831	ENSRNOT00000075290	LOC100910402	100909993
ENSRNOG00000049831	ENSRNOT00000075290	LOC100910402	100910051
ENSRNOG00000049831	ENSRNOT00000075290	LOC100910402	100910199
ENSRNOG00000049831	ENSRNOT00000075290	LOC100910402	100910402
ENSRNOG00000049831	ENSRNOT00000075290	LOC100909993	100909993
ENSRNOG00000049831	ENSRNOT00000075290	LOC100909993	100910051
ENSRNOG00000049831	ENSRNOT00000075290	LOC100909993	100910199
ENSRNOG00000049831	ENSRNOT00000075290	LOC100909993	100910402
ENSRNOG00000049831	ENSRNOT00000075290	LOC100910409	100909993
ENSRNOG00000049831	ENSRNOT00000075290	LOC100910409	100910051
ENSRNOG00000049831	ENSRNOT00000075290	LOC100910409	100910199
ENSRNOG00000049831	ENSRNOT00000075290	LOC100910409	100910402
ENSRNOG00000053098	ENSRNOT00000078792		
ENSRNOG00000045719	ENSRNOT00000040288	Olr401	405118
ENSRNOG00000059561	ENSRNOT00000091243		
ENSRNOG00000021552	ENSRNOT00000033494	Uprt	317237
ENSRNOG00000010319	ENSRNOT00000014502	Lcp1	306071
ENSRNOG00000010319	ENSRNOT00000082191	Lcp1	306071
ENSRNOG00000056514	ENSRNOT00000077534		
ENSRNOG00000048354	ENSRNOT00000044135	Olr1143	405391
ENSRNOG00000016186	ENSRNOT00000021742	Zfp709	266773
ENSRNOG00000016186	ENSRNOT00000087597	Zfp709	266773
ENSRNOG00000049277	ENSRNOT00000028265	LOC100911963	
ENSRNOG00000049277	ENSRNOT00000028265	Syne4	
ENSRNOG00000035484	ENSRNOT00000053607	Mir425	
ENSRNOG00000018956	ENSRNOT00000025635	Olr287	287001
ENSRNOG00000057065	ENSRNOT00000082117		
ENSRNOG00000052797	ENSRNOT00000089020		
ENSRNOG00000039024	ENSRNOT00000086286	Spice1	288111
ENSRNOG00000039024	ENSRNOT00000064385	Spice1	288111
ENSRNOG00000052340	ENSRNOT00000087472		
ENSRNOG00000018630	ENSRNOT00000050443	Gapdh	24383
ENSRNOG00000012513	ENSRNOT00000076652	Pdk3	296849
ENSRNOG00000012513	ENSRNOT00000017370	Pdk3	296849
ENSRNOG00000052606	ENSRNOT00000088222		
ENSRNOG00000051678	ENSRNOT00000081672		
ENSRNOG00000054018	ENSRNOT00000087797		
ENSRNOG00000046897	ENSRNOT00000045534		
ENSRNOG00000053615	ENSRNOT00000078957	Mrpl50	362517
ENSRNOG00000008738	ENSRNOT00000057001	Tp53i11	311209
ENSRNOG00000004921	ENSRNOT00000052312	Nusap1	311336
ENSRNOG00000004921	ENSRNOT00000081934	Nusap1	311336
ENSRNOG00000011047	ENSRNOT00000066919	Tmem185a	309357
ENSRNOG00000055463	ENSRNOT00000077310		
ENSRNOG00000060238	ENSRNOT00000078722		
ENSRNOG00000019325	ENSRNOT00000026134	Rnf185	360967
ENSRNOG00000018944	ENSRNOT00000067822	Pank1	294088
ENSRNOG00000004294	ENSRNOT00000005674	Ascl1	64186
ENSRNOG00000053558	ENSRNOT00000079317		
ENSRNOG00000050741	ENSRNOT00000067093	Rbm4	293663
ENSRNOG00000050741	ENSRNOT00000087573	Rbm4	293663
ENSRNOG00000050741	ENSRNOT00000067093	Rbm4b	293663
ENSRNOG00000050741	ENSRNOT00000087573	Rbm4b	293663
ENSRNOG00000052818	ENSRNOT00000081356		
ENSRNOG00000048468	ENSRNOT00000073589		
ENSRNOG00000017838	ENSRNOT00000068093	Gmcl1	312516
ENSRNOG00000017838	ENSRNOT00000081201	Gmcl1	312516
ENSRNOG00000017838	ENSRNOT00000024414	Gmcl1	312516
ENSRNOG00000017838	ENSRNOT00000068093	Gmcl1	362392
ENSRNOG00000017838	ENSRNOT00000081201	Gmcl1	362392
ENSRNOG00000017838	ENSRNOT00000024414	Gmcl1	362392
ENSRNOG00000055361	ENSRNOT00000078515		
ENSRNOG00000002883	ENSRNOT00000067932	Alg1	360475
ENSRNOG00000001250	ENSRNOT00000001682	Lfng	170905
ENSRNOG00000042692	ENSRNOT00000083829	Slc17a1	
ENSRNOG00000042692	ENSRNOT00000066313	Slc17a1	
ENSRNOG00000041315	ENSRNOT00000063068		
ENSRNOG00000026799	ENSRNOT00000000574	Zbtb9	294289
ENSRNOG00000041746	ENSRNOT00000063499		
ENSRNOG00000003643	ENSRNOT00000004854	Tab3	317546
ENSRNOG00000056241	ENSRNOT00000085309		
ENSRNOG00000059807	ENSRNOT00000078784		
ENSRNOG00000010777	ENSRNOT00000014661	Tox	362481
ENSRNOG00000059073	ENSRNOT00000082393	Slamf1	498286
ENSRNOG00000041322	ENSRNOT00000063075		
ENSRNOG00000033655	ENSRNOT00000040903		
ENSRNOG00000055242	ENSRNOT00000078549		
ENSRNOG00000010484	ENSRNOT00000077429	Zdhhc21	298184
ENSRNOG00000010484	ENSRNOT00000013950	Zdhhc21	298184
ENSRNOG00000009156	ENSRNOT00000012325	Tra2a	500116
ENSRNOG00000056342	ENSRNOT00000081473		
ENSRNOG00000008423	ENSRNOT00000082691	Gpr22	298944
ENSRNOG00000008423	ENSRNOT00000011659	Gpr22	298944
ENSRNOG00000058514	ENSRNOT00000082646		
ENSRNOG00000058916	ENSRNOT00000090760		362994
ENSRNOG00000039627	ENSRNOT00000060753		
ENSRNOG00000010730	ENSRNOT00000014252	Efcab10	
ENSRNOG00000047006	ENSRNOT00000074092	Mir2985	
ENSRNOG00000019069	ENSRNOT00000026033	Nxf1	59087
ENSRNOG00000042370	ENSRNOT00000042866	LOC102546590	
ENSRNOG00000042370	ENSRNOT00000042866	LOC686839	
ENSRNOG00000020937	ENSRNOT00000064283	Ubtf	25574
ENSRNOG00000020937	ENSRNOT00000048418	Ubtf	25574
ENSRNOG00000004686	ENSRNOT00000077625	Spop	287643
ENSRNOG00000004686	ENSRNOT00000006230	Spop	287643
ENSRNOG00000018936	ENSRNOT00000051665	LOC100360638	499110
ENSRNOG00000018936	ENSRNOT00000037975	LOC100360638	499110
ENSRNOG00000018936	ENSRNOT00000051665	LOC100360638	100360638
ENSRNOG00000018936	ENSRNOT00000037975	LOC100360638	100360638
ENSRNOG00000050699	ENSRNOT00000072537	Mir3542	
ENSRNOG00000048941	ENSRNOT00000049660	Olr1198	300525
ENSRNOG00000048941	ENSRNOT00000049660	Olr1198	406021
ENSRNOG00000048941	ENSRNOT00000049660	Olr1197	300525
ENSRNOG00000048941	ENSRNOT00000049660	Olr1197	406021
ENSRNOG00000052163	ENSRNOT00000063358		
ENSRNOG00000055708	ENSRNOT00000091411		
ENSRNOG00000021050	ENSRNOT00000028575	Olr319	309222
ENSRNOG00000033207	ENSRNOT00000042106	RGD1565048	
ENSRNOG00000059221	ENSRNOT00000083903		
ENSRNOG00000017035	ENSRNOT00000023236	Cep120	307302
ENSRNOG00000046598	ENSRNOT00000072548		
ENSRNOG00000054966	ENSRNOT00000079183		
ENSRNOG00000059862	ENSRNOT00000091495		25108
ENSRNOG00000059862	ENSRNOT00000082899		25108
ENSRNOG00000060842	ENSRNOT00000082647		
ENSRNOG00000003247	ENSRNOT00000078263	Sde2	289315
ENSRNOG00000003247	ENSRNOT00000004350	Sde2	289315
ENSRNOG00000056063	ENSRNOT00000089825		
ENSRNOG00000010935	ENSRNOT00000014909	Cpb2	113936
ENSRNOG00000048353	ENSRNOT00000075745	Apeg3	
ENSRNOG00000058255	ENSRNOT00000087605		
ENSRNOG00000054627	ENSRNOT00000080400		
ENSRNOG00000004232	ENSRNOT00000005670	G2e3	299002
ENSRNOG00000052038	ENSRNOT00000090775		290626
ENSRNOG00000052038	ENSRNOT00000078714		290626
ENSRNOG00000027271	ENSRNOT00000029782	RGD1359290	360649
ENSRNOG00000022929	ENSRNOT00000036633	Mtmr12	310155
ENSRNOG00000029242	ENSRNOT00000042633	Plekho2	315764
ENSRNOG00000046196	ENSRNOT00000071226	Icos	64545
ENSRNOG00000046196	ENSRNOT00000091060	Icos	64545
ENSRNOG00000001272	ENSRNOT00000081445	Mcm3ap	294339
ENSRNOG00000001272	ENSRNOT00000064637	Mcm3ap	294339
ENSRNOG00000056989	ENSRNOT00000089167		
ENSRNOG00000052874	ENSRNOT00000089848		
ENSRNOG00000000906	ENSRNOT00000001205	Medag	360757
ENSRNOG00000031903	ENSRNOT00000046290	LOC682150	405041
ENSRNOG00000031903	ENSRNOT00000046290	Olr289	405041
ENSRNOG00000033640	ENSRNOT00000049313	LOC679766	
ENSRNOG00000033640	ENSRNOT00000049313	LOC682399	
ENSRNOG00000060426	ENSRNOT00000083330	Olr567	295806
ENSRNOG00000026836	ENSRNOT00000036834		
ENSRNOG00000011690	ENSRNOT00000016356	Rmdn3	311328
ENSRNOG00000049875	ENSRNOT00000072320		
ENSRNOG00000059257	ENSRNOT00000077890		
ENSRNOG00000058007	ENSRNOT00000086392		83836
ENSRNOG00000014543	ENSRNOT00000030645	Tbc1d2b	315880
ENSRNOG00000053525	ENSRNOT00000080130		
ENSRNOG00000023363	ENSRNOT00000024116	Ing4	297597
ENSRNOG00000055824	ENSRNOT00000091726		
ENSRNOG00000049944	ENSRNOT00000077776	LOC100911440	309111
ENSRNOG00000049944	ENSRNOT00000025240	LOC100911440	309111
ENSRNOG00000049944	ENSRNOT00000077776	LOC100911440	100911440
ENSRNOG00000049944	ENSRNOT00000025240	LOC100911440	100911440
ENSRNOG00000049944	ENSRNOT00000077776	Slc25a22	309111
ENSRNOG00000049944	ENSRNOT00000025240	Slc25a22	309111
ENSRNOG00000049944	ENSRNOT00000077776	Slc25a22	100911440
ENSRNOG00000049944	ENSRNOT00000025240	Slc25a22	100911440
ENSRNOG00000045861	ENSRNOT00000074836		
ENSRNOG00000047723	ENSRNOT00000073027	LOC100912067	405318
ENSRNOG00000047723	ENSRNOT00000073027	LOC100912067	100912067
ENSRNOG00000047723	ENSRNOT00000073027	LOC100912067	100912245
ENSRNOG00000047723	ENSRNOT00000073027	Olr1219	405318
ENSRNOG00000047723	ENSRNOT00000073027	Olr1219	100912067
ENSRNOG00000047723	ENSRNOT00000073027	Olr1219	100912245
ENSRNOG00000037839	ENSRNOT00000048695	P2ry10	317219
ENSRNOG00000049935	ENSRNOT00000075453		
ENSRNOG00000004947	ENSRNOT00000006697	LOC100364912	102546572
ENSRNOG00000054559	ENSRNOT00000078086		
ENSRNOG00000009299	ENSRNOT00000012322	Adra2c	24175
ENSRNOG00000052314	ENSRNOT00000079150		
ENSRNOG00000030827	ENSRNOT00000047083		
ENSRNOG00000055315	ENSRNOT00000079583		
ENSRNOG00000001289	ENSRNOT00000001734	LOC498154	498154
ENSRNOG00000018282	ENSRNOT00000024775	Gda	83585
ENSRNOG00000012860	ENSRNOT00000017226	Tmem184c	291946
ENSRNOG00000014555	ENSRNOT00000081146	Aox4	316424
ENSRNOG00000014555	ENSRNOT00000083902	Aox4	316424
ENSRNOG00000014555	ENSRNOT00000033068	Aox4	316424
ENSRNOG00000014555	ENSRNOT00000081146	Aox4	493909
ENSRNOG00000014555	ENSRNOT00000083902	Aox4	493909
ENSRNOG00000014555	ENSRNOT00000033068	Aox4	493909
ENSRNOG00000047110	ENSRNOT00000075736	LOC100911047	690041
ENSRNOG00000047110	ENSRNOT00000075736	LOC100911047	100911047
ENSRNOG00000047110	ENSRNOT00000075736	Xlr3a	690041
ENSRNOG00000047110	ENSRNOT00000075736	Xlr3a	100911047
ENSRNOG00000060964	ENSRNOT00000082389		
ENSRNOG00000046063	ENSRNOT00000072290		
ENSRNOG00000051155	ENSRNOT00000076207		
ENSRNOG00000057581	ENSRNOT00000088692		
ENSRNOG00000049356	ENSRNOT00000073212	LOC100910744	302087
ENSRNOG00000049356	ENSRNOT00000073212	LOC100910744	100910744
ENSRNOG00000049356	ENSRNOT00000073212	LOC100910744	100911958
ENSRNOG00000049356	ENSRNOT00000073212	LOC100911958	302087
ENSRNOG00000049356	ENSRNOT00000073212	LOC100911958	100910744
ENSRNOG00000049356	ENSRNOT00000073212	LOC100911958	100911958
ENSRNOG00000011980	ENSRNOT00000066024	Lrrc7	117284
ENSRNOG00000011980	ENSRNOT00000033502	Lrrc7	117284
ENSRNOG00000011980	ENSRNOT00000016073	Lrrc7	117284
ENSRNOG00000014556	ENSRNOT00000019907	Cdh20	363948
ENSRNOG00000041877	ENSRNOT00000063630		
ENSRNOG00000006950	ENSRNOT00000009230	Padi3	29520
ENSRNOG00000053707	ENSRNOT00000081811		
ENSRNOG00000046353	ENSRNOT00000070999	LOC501406	501406
ENSRNOG00000046353	ENSRNOT00000071758	LOC501406	501406
ENSRNOG00000020173	ENSRNOT00000027414	Tie1	89806
ENSRNOG00000043507	ENSRNOT00000065524	Tmem95	691982
ENSRNOG00000051584	ENSRNOT00000089039		
ENSRNOG00000060703	ENSRNOT00000089448		300219
ENSRNOG00000010409	ENSRNOT00000066683	Nol6	313167
ENSRNOG00000010409	ENSRNOT00000075842	Nol6	313167
ENSRNOG00000010409	ENSRNOT00000076185	Nol6	313167
ENSRNOG00000010409	ENSRNOT00000076220	Nol6	313167
ENSRNOG00000010409	ENSRNOT00000014211	Nol6	313167
ENSRNOG00000002662	ENSRNOT00000003667	Pbdc1	363485
ENSRNOG00000046536	ENSRNOT00000072533	LOC690700	
ENSRNOG00000013186	ENSRNOT00000018149	G3bp1	171092
ENSRNOG00000023384	ENSRNOT00000031922	Defb20	641641
ENSRNOG00000001854	ENSRNOT00000064320	Tmtc1	
ENSRNOG00000051644	ENSRNOT00000089858		
ENSRNOG00000060167	ENSRNOT00000073800	LOC100911999	100911999
ENSRNOG00000053220	ENSRNOT00000083113		
ENSRNOG00000059591	ENSRNOT00000079668		
ENSRNOG00000056547	ENSRNOT00000082416		
ENSRNOG00000007326	ENSRNOT00000082353	Prepl	298771
ENSRNOG00000007326	ENSRNOT00000061826	Prepl	298771
ENSRNOG00000007326	ENSRNOT00000009660	Prepl	298771
ENSRNOG00000058575	ENSRNOT00000081978		
ENSRNOG00000002350	ENSRNOT00000003208	Eaf2	266787
ENSRNOG00000053697	ENSRNOT00000078649		
ENSRNOG00000059901	ENSRNOT00000072049	LOC100911999	405974
ENSRNOG00000059901	ENSRNOT00000072049	LOC100911999	100911999
